0.8	0.8
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
0.5	0.5
0.571428571429	0.571428571429
0.545454545455	0.545454545455
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.666666666667	0.666666666667
0.8	0.8
0.8	0.8
0.444444444444	0.833333333333
1.0	1.0
0.8	0.8
0.857142857143	0.857142857143
0.8	0.8
0.6	0.6
0.8	0.8
1.0	1.0
0.8	0.8
0.6	0.6
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
0.8	0.8
0.8	0.8
0.8	0.8
1.0	1.0
0.8	0.8
0.833333333333	0.833333333333
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
0.666666666667	0.666666666667
0.8	0.8
0.8	0.8
1.0	1.0
0.6	0.923076923077
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.666666666667	0.666666666667
0.8	0.8
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
0.6	0.6
0.6	0.6
0.8	0.8
1.0	1.0
1.0	1.0
0.8	0.8
1.0	0.444444444444
0.8	0.8
0.833333333333	0.833333333333
0.8	0.8
0.8	0.8
1.0	1.0
0.6	0.6
0.6	0.6
0.8	0.8
1.0	1.0
1.0	1.0
0.666666666667	0.666666666667
0.8	0.8
1.0	1.0
0.444444444444	0.444444444444
0.8	0.8
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
0.8	0.8
0.444444444444	0.444444444444
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
0.8	0.8
0.571428571429	0.571428571429
1.0	1.0
0.8	0.8
0.444444444444	0.444444444444
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
0.857142857143	0.4
0.666666666667	0.666666666667
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
0.6	0.6
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.833333333333	0.833333333333
0.4	0.4
0.545454545455	0.545454545455
1.0	1.0
0.6	0.6
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.444444444444	0.444444444444
1.0	1.0
0.5	0.5
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.444444444444	0.444444444444
0.6	0.6
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.666666666667	0.666666666667
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
0.666666666667	0.666666666667
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.75	0.75
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.75	0.75
1.0	1.0
1.0	0.666666666667
1.0	1.0
0.8	0.8
0.8	0.8
0.5	0.5
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.6	0.6
0.5	0.5
1.0	1.0
0.666666666667	0.666666666667
0.8	0.8
0.666666666667	0.666666666667
1.0	1.0
1.0	1.0
1.0	1.0
0.5	0.5
1.0	1.0
1.0	1.0
0.571428571429	0.571428571429
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.333333333333	0.333333333333
1.0	1.0
0.666666666667	0.666666666667
0.8	0.8
0.5	0.5
1.0	1.0
1.0	1.0
0.8	0.8
0.6	0.6
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
0.8	0.8
0.444444444444	0.444444444444
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.666666666667	0.666666666667
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.6	0.6
0.5	0.5
0.666666666667	0.666666666667
0.8	0.8
0.666666666667	0.666666666667
1.0	1.0
0.5	0.5
0.8	0.8
0.666666666667	0.666666666667
0.444444444444	0.444444444444
1.0	0.444444444444
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.5	0.5
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.444444444444	0.833333333333
1.0	1.0
1.0	1.0
0.444444444444	0.444444444444
0.6	0.923076923077
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
0.6	0.6
1.0	1.0
0.5	0.5
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.5	0.5
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.6	0.6
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.444444444444	0.444444444444
0.6	0.6
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
0.6	0.6
1.0	1.0
0.5	0.5
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
0.5	0.5
0.5	0.5
0.5	0.5
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
0.5	0.5
0.8	0.8
0.8	0.8
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
0.571428571429	0.571428571429
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.6	0.6
1.0	1.0
1.0	1.0
1.0	1.0
0.5	0.5
1.0	1.0
1.0	1.0
0.8	0.8
0.5	0.5
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
0.8	0.8
0.6	0.6
0.8	0.8
0.666666666667	0.833333333333
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.571428571429	0.8
0.6	0.833333333333
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.444444444444	0.444444444444
0.6	0.6
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.666666666667	0.666666666667
0.444444444444	0.444444444444
0.6	0.6
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
0.6	0.6
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.6	0.6
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.444444444444	0.444444444444
0.666666666667	0.666666666667
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
0.6	0.6
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.666666666667	0.666666666667
1.0	1.0
1.0	1.0
0.444444444444	0.444444444444
0.6	0.6
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.6	0.6
0.444444444444	0.444444444444
0.6	0.769230769231
0.8	0.8
1.0	0.666666666667
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.444444444444	0.444444444444
0.666666666667	0.666666666667
1.0	1.0
1.0	1.0
0.333333333333	0.333333333333
0.6	0.6
0.8	0.8
1.0	1.0
0.8	0.8
0.5	0.5
0.8	0.8
1.0	1.0
1.0	1.0
1.0	0.666666666667
0.444444444444	0.444444444444
0.6	0.6
1.0	1.0
0.75	0.75
0.5	0.5
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.5	0.727272727273
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	0.444444444444
1.0	1.0
1.0	1.0
0.5	1.0
0.571428571429	0.571428571429
0.8	0.8
0.6	0.6
0.571428571429	0.571428571429
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.666666666667	0.666666666667
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.333333333333	0.333333333333
0.666666666667	0.666666666667
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.666666666667	0.666666666667
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.666666666667	0.666666666667
1.0	0.571428571429
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.5	0.5
1.0	1.0
1.0	1.0
1.0	1.0
0.666666666667	0.666666666667
0.8	0.8
0.666666666667	0.666666666667
1.0	1.0
1.0	1.0
0.444444444444	0.444444444444
0.5	0.846153846154
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.444444444444	0.444444444444
1.0	1.0
1.0	1.0
0.8	0.8
0.6	0.6
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.571428571429	0.571428571429
0.333333333333	0.333333333333
0.444444444444	0.444444444444
0.6	0.6
0.666666666667	0.666666666667
0.857142857143	0.857142857143
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
0.333333333333	0.333333333333
0.8	0.8
0.6	0.6
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
0.833333333333	0.833333333333
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.4	0.4
0.4	0.4
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.444444444444	0.444444444444
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.444444444444	0.444444444444
0.444444444444	0.444444444444
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.571428571429	0.571428571429
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.571428571429	0.571428571429
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.444444444444	0.444444444444
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.5	0.5
0.8	0.8
0.5	0.5
0.8	0.8
0.571428571429	0.571428571429
0.8	0.8
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.444444444444	0.444444444444
0.444444444444	0.444444444444
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.444444444444	0.444444444444
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
0.571428571429	0.571428571429
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
0.571428571429	0.571428571429
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
0.8	0.8
1.0	1.0
0.8	0.8
0.8	0.8
0.8	0.8
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
0.571428571429	0.571428571429
0.571428571429	0.571428571429
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
0.444444444444	0.444444444444
0.444444444444	0.444444444444
0.8	0.8
1.0	1.0
0.5	0.5
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.5	0.5
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.666666666667	0.666666666667
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.5	0.5
0.8	0.8
0.5	0.5
0.5	0.5
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.285714285714	0.8
0.444444444444	0.727272727273
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.444444444444	0.444444444444
0.444444444444	0.444444444444
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.444444444444	0.444444444444
0.444444444444	0.444444444444
0.8	0.8
0.8	0.8
0.8	0.8
1.0	1.0
0.571428571429	0.571428571429
1.0	1.0
0.4	0.4
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
0.8	0.8
0.6	0.6
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.5	0.5
0.8	0.8
0.8	0.8
0.8	0.8
0.8	0.8
0.444444444444	0.444444444444
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.5	0.5
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
0.444444444444	0.444444444444
0.444444444444	0.444444444444
0.5	0.5
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
0.5	0.5
0.8	0.8
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.571428571429	0.571428571429
0.8	0.8
0.8	0.8
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
0.5	0.5
0.444444444444	0.444444444444
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.333333333333	0.333333333333
0.444444444444	0.444444444444
1.0	1.0
1.0	1.0
0.5	0.5
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
0.571428571429	0.571428571429
1.0	1.0
1.0	1.0
1.0	1.0
0.5	1.0
0.444444444444	0.444444444444
0.8	0.8
0.666666666667	0.666666666667
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.333333333333	0.333333333333
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
0.444444444444	0.444444444444
0.8	0.8
0.8	0.8
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.4	0.4
1.0	1.0
0.8	0.8
0.8	0.8
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.444444444444	0.444444444444
0.8	0.8
1.0	1.0
0.8	0.8
0.5	0.5
0.571428571429	0.571428571429
1.0	1.0
1.0	1.0
0.8	0.8
0.75	0.75
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.5	0.5
0.5	0.5
0.666666666667	0.666666666667
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
0.8	0.8
0.8	0.8
0.8	0.8
1.0	1.0
1.0	1.0
0.8	0.8
0.8	0.8
1.0	1.0
0.8	0.8
1.0	1.0
0.8	0.8
0.8	0.8
0.8	0.8
0.8	0.8
0.8	0.8
0.5	0.5
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
0.545454545455	0.545454545455
0.6	0.6
1.0	1.0
0.5	0.5
1.0	1.0
1.0	1.0
0.833333333333	0.833333333333
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.6	0.6
0.6	0.6
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
0.5	0.5
1.0	1.0
1.0	1.0
1.0	1.0
0.285714285714	0.285714285714
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.5	0.5
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.666666666667	0.666666666667
1.0	1.0
1.0	1.0
0.6	0.6
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.666666666667	0.666666666667
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
0.75	0.75
1.0	1.0
1.0	1.0
0.5	0.5
1.0	1.0
1.0	1.0
0.571428571429	0.571428571429
0.666666666667	0.666666666667
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.857142857143	0.857142857143
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.666666666667	0.666666666667
0.666666666667	0.666666666667
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.666666666667	0.666666666667
0.6	0.6
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.444444444444	0.444444444444
1.0	1.0
0.833333333333	0.833333333333
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.666666666667	0.666666666667
1.0	1.0
1.0	1.0
0.6	0.6
1.0	1.0
1.0	1.0
0.5	0.5
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.857142857143	0.857142857143
0.666666666667	0.666666666667
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.6	0.6
0.6	0.923076923077
1.0	0.444444444444
0.857142857143	0.857142857143
0.75	0.75
1.0	0.666666666667
0.571428571429	0.571428571429
1.0	1.0
1.0	1.0
0.444444444444	0.444444444444
0.6	0.6
1.0	1.0
0.5	0.5
0.6	0.6
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.857142857143	0.857142857143
1.0	1.0
0.857142857143	0.857142857143
1.0	1.0
1.0	1.0
0.8	0.8
0.6	0.923076923077
0.5	0.909090909091
0.833333333333	0.833333333333
1.0	1.0
0.857142857143	0.4
0.6	0.923076923077
1.0	1.0
0.833333333333	0.833333333333
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.5	0.5
0.5	0.5
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.6	0.6
1.0	1.0
1.0	1.0
1.0	1.0
0.6	0.6
0.5	0.5
1.0	0.5
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.5	0.5
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.8	0.8
0.5	0.5
1.0	1.0
0.6	0.6
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.6	0.6
0.6	0.6
0.6	0.6
0.666666666667	0.666666666667
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.5	0.5
